t,u,y
56.20000000,2.89896154,604.28576660
56.22000000,2.89896154,610.71435547
56.24000000,2.89896154,610.71435547
56.26000000,2.89896154,610.71435547
56.28000000,2.89896154,610.71435547
56.30000000,2.89896154,610.71435547
56.32000000,2.89896154,610.71435547
56.34000000,2.89896154,617.14288330
56.36000000,2.89896154,610.71435547
56.38000000,2.89896154,617.14288330
56.40000000,2.89896154,617.14288330
56.42000000,2.89896154,610.71435547
56.44000000,2.89896154,610.71435547
56.46000000,2.89896154,610.71435547
56.48000000,2.07637906,617.14288330
56.50000000,2.07637906,610.71435547
56.52000000,2.07637906,597.85717773
56.54000000,2.07637906,585.00006104
56.56000000,2.07637906,585.00006104
56.58000000,2.07637906,572.14288330
56.60000000,2.07637906,565.71429443
56.62000000,2.07637906,565.71429443
56.64000000,2.89896154,559.28576660
56.66000000,2.89896154,565.71429443
56.68000000,2.89896154,578.57147217
56.70000000,2.89896154,585.00006104
56.72000000,2.89896154,591.42864990
56.74000000,2.89896154,591.42864990
56.76000000,2.89896154,604.28576660
56.78000000,2.89896154,597.85717773
56.80000000,2.89896154,604.28576660
56.82000000,2.89896154,604.28576660
56.84000000,2.89896154,604.28576660
56.86000000,2.89896154,604.28576660
56.88000000,2.89896154,610.71435547
56.90000000,2.89896154,604.28576660
56.92000000,2.89896154,610.71435547
56.94000000,2.89896154,604.28576660
56.96000000,2.89896154,610.71435547
56.98000000,2.89896154,610.71435547
57.00000000,2.89896154,604.28576660
57.02000000,2.89896154,610.71435547
57.04000000,2.89896154,610.71435547
57.06000000,2.89896154,604.28576660
57.08000000,2.89896154,610.71435547
57.10000000,2.89896154,610.71435547
57.12000000,2.89896154,610.71435547
57.14000000,2.89896154,610.71435547
57.16000000,2.89896154,617.14288330
57.18000000,2.89896154,610.71435547
57.20000000,2.89896154,610.71435547
57.22000000,2.89896154,610.71435547
57.24000000,2.89896154,610.71435547
57.26000000,2.89896154,610.71435547
57.28000000,2.07637906,610.71435547
57.30000000,2.07637906,604.28576660
57.32000000,2.07637906,597.85717773
57.34000000,2.07637906,585.00006104
57.36000000,2.07637906,578.57147217
57.38000000,2.07637906,578.57147217
57.40000000,2.07637906,565.71429443
57.42000000,2.07637906,565.71429443
57.44000000,2.07637906,565.71429443
57.46000000,2.07637906,559.28576660
57.48000000,2.07637906,559.28576660
57.50000000,2.07637906,559.28576660
57.52000000,2.07637906,552.85717773
57.54000000,2.07637906,559.28576660
57.56000000,2.07637906,552.85717773
57.58000000,2.07637906,559.28576660
57.60000000,2.07637906,552.85717773
57.62000000,2.07637906,559.28576660
57.64000000,2.07637906,552.85717773
57.66000000,2.07637906,559.28576660
57.68000000,2.07637906,559.28576660
57.70000000,2.07637906,552.85717773
57.72000000,2.07637906,559.28576660
57.74000000,2.07637906,559.28576660
57.76000000,2.89896154,559.28576660
57.78000000,2.89896154,559.28576660
57.80000000,2.89896154,578.57147217
57.82000000,2.89896154,585.00006104
57.84000000,2.89896154,591.42864990
57.86000000,2.89896154,597.85717773
57.88000000,2.89896154,597.85717773
57.90000000,2.89896154,604.28576660
57.92000000,2.89896154,610.71435547
57.94000000,2.89896154,604.28576660
57.96000000,2.89896154,610.71435547
57.98000000,2.89896154,610.71435547
58.00000000,2.89896154,604.28576660
58.02000000,2.89896154,610.71435547
58.04000000,2.89896154,610.71435547
58.06000000,2.89896154,604.28576660
58.08000000,2.07637906,610.71435547
58.10000000,2.07637906,604.28576660
58.12000000,2.07637906,597.85717773
58.14000000,2.07637906,585.00006104
58.16000000,2.07637906,578.57147217
58.18000000,2.07637906,572.14288330
58.20000000,2.07637906,565.71429443
58.22000000,2.07637906,559.28576660
58.24000000,2.07637906,559.28576660
58.26000000,2.07637906,559.28576660
58.28000000,2.07637906,559.28576660
58.30000000,2.07637906,559.28576660
58.32000000,2.07637906,552.85717773
58.34000000,2.07637906,559.28576660
58.36000000,2.07637906,559.28576660
58.38000000,2.07637906,559.28576660
58.40000000,2.07637906,552.85717773
58.42000000,2.07637906,559.28576660
58.44000000,2.07637906,552.85717773
58.46000000,2.07637906,559.28576660
58.48000000,2.07637906,552.85717773
58.50000000,2.07637906,552.85717773
58.52000000,2.07637906,552.85717773
58.54000000,2.07637906,552.85717773
58.56000000,2.89896154,552.85717773
58.58000000,2.89896154,552.85717773
58.60000000,2.89896154,572.14288330
58.62000000,2.89896154,578.57147217
58.64000000,2.89896154,585.00006104
58.66000000,2.89896154,591.42864990
58.68000000,2.89896154,597.85717773
58.70000000,2.89896154,604.28576660
58.72000000,2.89896154,604.28576660
58.74000000,2.89896154,604.28576660
58.76000000,2.89896154,604.28576660
58.78000000,2.89896154,610.71435547
58.80000000,2.89896154,604.28576660
58.82000000,2.89896154,610.71435547
58.84000000,2.89896154,604.28576660
58.86000000,2.89896154,610.71435547
58.88000000,2.07637906,610.71435547
58.90000000,2.07637906,604.28576660
58.92000000,2.07637906,591.42864990
58.94000000,2.07637906,591.42864990
58.96000000,2.07637906,578.57147217
58.98000000,2.07637906,572.14288330
59.00000000,2.07637906,565.71429443
59.02000000,2.07637906,565.71429443
59.04000000,2.89896154,559.28576660
59.06000000,2.89896154,559.28576660
59.08000000,2.89896154,578.57147217
59.10000000,2.89896154,578.57147217
59.12000000,2.89896154,591.42864990
59.14000000,2.89896154,597.85717773
59.16000000,2.89896154,597.85717773
59.18000000,2.89896154,597.85717773
59.20000000,2.89896154,604.28576660
59.22000000,2.89896154,604.28576660
59.24000000,2.89896154,604.28576660
59.26000000,2.89896154,604.28576660
59.28000000,2.89896154,604.28576660
59.30000000,2.89896154,604.28576660
59.32000000,2.89896154,604.28576660
59.34000000,2.89896154,604.28576660
59.36000000,2.89896154,604.28576660
59.38000000,2.89896154,604.28576660
59.40000000,2.89896154,604.28576660
59.42000000,2.89896154,604.28576660
59.44000000,2.89896154,604.28576660
59.46000000,2.89896154,597.85717773
59.48000000,2.89896154,597.85717773
59.50000000,2.89896154,604.28576660
59.52000000,2.07637906,597.85717773
59.54000000,2.07637906,597.85717773
59.56000000,2.07637906,585.00006104
59.58000000,2.07637906,578.57147217
59.60000000,2.07637906,565.71429443
59.62000000,2.07637906,565.71429443
59.64000000,2.07637906,565.71429443
59.66000000,2.07637906,552.85717773
59.68000000,2.89896154,552.85717773
59.70000000,2.89896154,559.28576660
59.72000000,2.89896154,572.14288330
59.74000000,2.89896154,572.14288330
59.76000000,2.89896154,585.00006104
59.78000000,2.89896154,591.42864990
59.80000000,2.89896154,597.85717773
59.82000000,2.89896154,597.85717773
59.84000000,2.89896154,597.85717773
59.86000000,2.89896154,597.85717773
59.88000000,2.89896154,604.28576660
59.90000000,2.89896154,597.85717773
59.92000000,2.89896154,604.28576660
59.94000000,2.89896154,604.28576660
59.96000000,2.89896154,597.85717773
59.98000000,2.89896154,597.85717773
60.00000000,2.07637906,604.28576660
60.02000000,2.07637906,604.28576660
60.04000000,2.07637906,585.00006104
60.06000000,2.07637906,578.57147217
60.08000000,2.07637906,572.14288330
60.10000000,2.07637906,572.14288330
60.12000000,2.07637906,559.28576660
60.14000000,2.07637906,565.71429443
60.16000000,2.07637906,552.85717773
60.18000000,2.07637906,559.28576660
60.20000000,2.07637906,552.85717773
60.22000000,2.07637906,552.85717773
60.24000000,2.07637906,552.85717773
60.26000000,2.07637906,552.85717773
60.28000000,2.07637906,552.85717773
60.30000000,2.07637906,552.85717773
60.32000000,2.07637906,546.42858887
60.34000000,2.07637906,552.85717773
60.36000000,2.07637906,552.85717773
60.38000000,2.07637906,552.85717773
60.40000000,2.07637906,552.85717773
60.42000000,2.07637906,552.85717773
60.44000000,2.07637906,552.85717773
60.46000000,2.07637906,552.85717773
60.48000000,2.07637906,552.85717773
60.50000000,2.07637906,552.85717773
60.52000000,2.07637906,552.85717773
60.54000000,2.07637906,552.85717773
60.56000000,2.07637906,552.85717773
60.58000000,2.07637906,559.28576660
60.60000000,2.07637906,552.85717773
60.62000000,2.07637906,552.85717773
60.64000000,2.89896154,559.28576660
60.66000000,2.89896154,559.28576660
60.68000000,2.89896154,572.14288330
60.70000000,2.89896154,578.57147217
60.72000000,2.89896154,585.00006104
60.74000000,2.89896154,597.85717773
60.76000000,2.89896154,597.85717773
60.78000000,2.89896154,597.85717773
60.80000000,2.89896154,604.28576660
60.82000000,2.89896154,604.28576660
60.84000000,2.89896154,610.71435547
60.86000000,2.89896154,604.28576660
60.88000000,2.89896154,610.71435547
60.90000000,2.89896154,604.28576660
60.92000000,2.89896154,604.28576660
60.94000000,2.89896154,604.28576660
60.96000000,2.89896154,610.71435547
60.98000000,2.89896154,610.71435547
61.00000000,2.89896154,604.28576660
61.02000000,2.89896154,604.28576660
61.04000000,2.89896154,604.28576660
61.06000000,2.89896154,610.71435547
61.08000000,2.89896154,604.28576660
61.10000000,2.89896154,610.71435547
61.12000000,2.89896154,604.28576660
61.14000000,2.89896154,610.71435547
61.16000000,2.89896154,610.71435547
61.18000000,2.89896154,610.71435547
61.20000000,2.89896154,610.71435547
61.22000000,2.89896154,604.28576660
61.24000000,2.89896154,610.71435547
61.26000000,2.89896154,610.71435547
61.28000000,2.07637906,610.71435547
61.30000000,2.07637906,610.71435547
61.32000000,2.07637906,597.85717773
61.34000000,2.07637906,585.00006104
61.36000000,2.07637906,578.57147217
61.38000000,2.07637906,578.57147217
61.40000000,2.07637906,565.71429443
61.42000000,2.07637906,565.71429443
61.44000000,2.07637906,559.28576660
61.46000000,2.07637906,559.28576660
61.48000000,2.07637906,559.28576660
61.50000000,2.07637906,559.28576660
61.52000000,2.07637906,552.85717773
61.54000000,2.07637906,559.28576660
61.56000000,2.07637906,559.28576660
61.58000000,2.07637906,552.85717773
61.60000000,2.89896154,552.85717773
61.62000000,2.89896154,565.71429443
61.64000000,2.89896154,572.14288330
61.66000000,2.89896154,585.00006104
61.68000000,2.89896154,591.42864990
61.70000000,2.89896154,597.85717773
61.72000000,2.89896154,604.28576660
61.74000000,2.89896154,604.28576660
61.76000000,2.07637906,604.28576660
61.78000000,2.07637906,610.71435547
61.80000000,2.07637906,597.85717773
61.82000000,2.07637906,585.00006104
61.84000000,2.07637906,578.57147217
61.86000000,2.07637906,572.14288330
61.88000000,2.07637906,572.14288330
61.90000000,2.07637906,565.71429443
61.92000000,2.07637906,565.71429443
61.94000000,2.07637906,559.28576660
61.96000000,2.07637906,565.71429443
61.98000000,2.07637906,559.28576660
62.00000000,2.07637906,559.28576660
62.02000000,2.07637906,552.85717773
62.04000000,2.07637906,552.85717773
62.06000000,2.07637906,559.28576660
62.08000000,2.89896154,559.28576660
62.10000000,2.89896154,565.71429443
62.12000000,2.89896154,572.14288330
62.14000000,2.89896154,585.00006104
62.16000000,2.89896154,591.42864990
62.18000000,2.89896154,604.28576660
62.20000000,2.89896154,597.85717773
62.22000000,2.89896154,604.28576660
62.24000000,2.89896154,604.28576660
62.26000000,2.89896154,610.71435547
62.28000000,2.89896154,610.71435547
62.30000000,2.89896154,610.71435547
62.32000000,2.89896154,604.28576660
62.34000000,2.89896154,610.71435547
62.36000000,2.89896154,610.71435547
62.38000000,2.89896154,617.14288330
62.40000000,2.89896154,610.71435547
62.42000000,2.89896154,617.14288330
62.44000000,2.89896154,617.14288330
62.46000000,2.89896154,617.14288330
62.48000000,2.89896154,610.71435547
62.50000000,2.89896154,610.71435547
62.52000000,2.89896154,617.14288330
62.54000000,2.89896154,617.14288330
62.56000000,2.07637906,610.71435547
62.58000000,2.07637906,610.71435547
62.60000000,2.07637906,604.28576660
62.62000000,2.07637906,591.42864990
62.64000000,2.07637906,585.00006104
62.66000000,2.07637906,578.57147217
62.68000000,2.07637906,572.14288330
62.70000000,2.07637906,565.71429443
62.72000000,2.07637906,565.71429443
62.74000000,2.07637906,565.71429443
62.76000000,2.07637906,565.71429443
62.78000000,2.07637906,559.28576660
62.80000000,2.07637906,559.28576660
62.82000000,2.07637906,559.28576660
62.84000000,2.07637906,552.85717773
62.86000000,2.07637906,552.85717773
62.88000000,2.89896154,552.85717773
62.90000000,2.89896154,565.71429443
62.92000000,2.89896154,572.14288330
62.94000000,2.89896154,578.57147217
62.96000000,2.89896154,591.42864990
62.98000000,2.89896154,597.85717773
63.00000000,2.89896154,597.85717773
63.02000000,2.89896154,604.28576660
63.04000000,2.07637906,604.28576660
63.06000000,2.07637906,604.28576660
63.08000000,2.07637906,591.42864990
63.10000000,2.07637906,591.42864990
63.12000000,2.07637906,578.57147217
63.14000000,2.07637906,578.57147217
63.16000000,2.07637906,565.71429443
63.18000000,2.07637906,572.14288330
63.20000000,2.89896154,565.71429443
63.22000000,2.89896154,565.71429443
63.24000000,2.89896154,572.14288330
63.26000000,2.89896154,585.00006104
63.28000000,2.89896154,591.42864990
63.30000000,2.89896154,597.85717773
63.32000000,2.89896154,597.85717773
63.34000000,2.89896154,604.28576660
63.36000000,2.89896154,604.28576660
63.38000000,2.89896154,604.28576660
63.40000000,2.89896154,604.28576660
63.42000000,2.89896154,610.71435547
63.44000000,2.89896154,604.28576660
63.46000000,2.89896154,610.71435547
63.48000000,2.89896154,604.28576660
63.50000000,2.89896154,610.71435547
63.52000000,2.07637906,604.28576660
63.54000000,2.07637906,610.71435547
63.56000000,2.07637906,591.42864990
63.58000000,2.07637906,585.00006104
63.60000000,2.07637906,578.57147217
63.62000000,2.07637906,572.14288330
63.64000000,2.07637906,572.14288330
63.66000000,2.07637906,565.71429443
63.68000000,2.07637906,559.28576660
63.70000000,2.07637906,565.71429443
63.72000000,2.07637906,559.28576660
63.74000000,2.07637906,559.28576660
63.76000000,2.07637906,552.85717773
63.78000000,2.07637906,559.28576660
63.80000000,2.07637906,559.28576660
63.82000000,2.07637906,552.85717773
63.84000000,2.07637906,559.28576660
63.86000000,2.07637906,552.85717773
63.88000000,2.07637906,552.85717773
63.90000000,2.07637906,552.85717773
63.92000000,2.07637906,559.28576660
63.94000000,2.07637906,552.85717773
63.96000000,2.07637906,552.85717773
63.98000000,2.07637906,559.28576660
64.00000000,2.89896154,552.85717773
64.02000000,2.89896154,559.28576660
64.04000000,2.89896154,572.14288330
64.06000000,2.89896154,585.00006104
64.08000000,2.89896154,591.42864990
64.10000000,2.89896154,597.85717773
64.12000000,2.89896154,604.28576660
64.14000000,2.89896154,610.71435547
64.16000000,2.07637906,604.28576660
64.18000000,2.07637906,610.71435547
64.20000000,2.07637906,597.85717773
64.22000000,2.07637906,591.42864990
64.24000000,2.07637906,585.00006104
64.26000000,2.07637906,572.14288330
64.28000000,2.07637906,572.14288330
64.30000000,2.07637906,565.71429443
64.32000000,2.07637906,565.71429443
64.34000000,2.07637906,565.71429443
64.36000000,2.07637906,559.28576660
64.38000000,2.07637906,559.28576660
64.40000000,2.07637906,559.28576660
64.42000000,2.07637906,559.28576660
64.44000000,2.07637906,559.28576660
64.46000000,2.07637906,559.28576660
64.48000000,2.07637906,559.28576660
64.50000000,2.07637906,559.28576660
64.52000000,2.07637906,559.28576660
64.54000000,2.07637906,559.28576660
64.56000000,2.07637906,559.28576660
64.58000000,2.07637906,559.28576660
64.60000000,2.07637906,552.85717773
64.62000000,2.07637906,559.28576660
64.64000000,2.07637906,559.28576660
64.66000000,2.07637906,559.28576660
64.68000000,2.07637906,559.28576660
64.70000000,2.07637906,552.85717773
64.72000000,2.07637906,559.28576660
64.74000000,2.07637906,559.28576660
64.76000000,2.07637906,559.28576660
64.78000000,2.07637906,559.28576660
64.80000000,2.89896154,559.28576660
64.82000000,2.89896154,559.28576660
64.84000000,2.89896154,578.57147217
64.86000000,2.89896154,585.00006104
64.88000000,2.89896154,591.42864990
64.90000000,2.89896154,597.85717773
64.92000000,2.89896154,604.28576660
64.94000000,2.89896154,604.28576660
64.96000000,2.89896154,604.28576660
64.98000000,2.89896154,610.71435547
65.00000000,2.89896154,610.71435547
65.02000000,2.89896154,604.28576660
65.04000000,2.89896154,610.71435547
65.06000000,2.89896154,604.28576660
65.08000000,2.89896154,610.71435547
65.10000000,2.89896154,610.71435547
65.12000000,2.07637906,610.71435547
65.14000000,2.07637906,610.71435547
65.16000000,2.07637906,597.85717773
65.18000000,2.07637906,591.42864990
65.20000000,2.07637906,578.57147217
65.22000000,2.07637906,578.57147217
65.24000000,2.07637906,572.14288330
65.26000000,2.07637906,572.14288330
65.28000000,2.89896154,572.14288330
65.30000000,2.89896154,565.71429443
65.32000000,2.89896154,585.00006104
65.34000000,2.89896154,591.42864990
65.36000000,2.89896154,597.85717773
65.38000000,2.89896154,604.28576660
65.40000000,2.89896154,610.71435547
65.42000000,2.89896154,610.71435547
65.44000000,2.89896154,604.28576660
65.46000000,2.89896154,610.71435547
65.48000000,2.89896154,610.71435547
65.50000000,2.89896154,610.71435547
65.52000000,2.89896154,617.14288330
65.54000000,2.89896154,610.71435547
65.56000000,2.89896154,617.14288330
65.58000000,2.89896154,610.71435547
65.60000000,2.89896154,617.14288330
65.62000000,2.89896154,610.71435547
65.64000000,2.89896154,610.71435547
65.66000000,2.89896154,617.14288330
65.68000000,2.89896154,610.71435547
65.70000000,2.89896154,610.71435547
65.72000000,2.89896154,623.57147217
65.74000000,2.89896154,617.14288330
65.76000000,2.89896154,617.14288330
65.78000000,2.89896154,617.14288330
65.80000000,2.89896154,617.14288330
65.82000000,2.89896154,623.57147217
65.84000000,2.89896154,617.14288330
65.86000000,2.89896154,623.57147217
65.88000000,2.89896154,623.57147217
65.90000000,2.89896154,623.57147217
65.92000000,2.89896154,623.57147217
65.94000000,2.89896154,623.57147217
65.96000000,2.89896154,630.00006104
65.98000000,2.89896154,623.57147217
66.00000000,2.89896154,630.00006104
66.02000000,2.89896154,623.57147217
66.04000000,2.89896154,623.57147217
66.06000000,2.89896154,623.57147217
66.08000000,2.89896154,623.57147217
66.10000000,2.89896154,623.57147217
66.12000000,2.89896154,623.57147217
66.14000000,2.89896154,623.57147217
66.16000000,2.89896154,630.00006104
66.18000000,2.89896154,623.57147217
66.20000000,2.89896154,630.00006104
66.22000000,2.89896154,630.00006104
66.24000000,2.89896154,630.00006104
66.26000000,2.89896154,630.00006104
66.28000000,2.89896154,630.00006104
66.30000000,2.89896154,630.00006104
66.32000000,2.89896154,630.00006104
66.34000000,2.89896154,623.57147217
66.36000000,2.89896154,630.00006104
66.38000000,2.89896154,630.00006104
66.40000000,2.07637906,623.57147217
66.42000000,2.07637906,623.57147217
66.44000000,2.07637906,617.14288330
66.46000000,2.07637906,597.85717773
66.48000000,2.07637906,591.42864990
66.50000000,2.07637906,585.00006104
66.52000000,2.07637906,572.14288330
66.54000000,2.07637906,572.14288330
66.56000000,2.07637906,572.14288330
66.58000000,2.07637906,559.28576660
66.60000000,2.07637906,565.71429443
66.62000000,2.07637906,559.28576660
66.64000000,2.07637906,559.28576660
66.66000000,2.07637906,559.28576660
66.68000000,2.07637906,559.28576660
66.70000000,2.07637906,559.28576660
66.72000000,2.89896154,559.28576660
66.74000000,2.89896154,559.28576660
66.76000000,2.89896154,572.14288330
66.78000000,2.89896154,585.00006104
66.80000000,2.89896154,591.42864990
66.82000000,2.89896154,591.42864990
66.84000000,2.89896154,604.28576660
66.86000000,2.89896154,604.28576660
66.88000000,2.89896154,604.28576660
66.90000000,2.89896154,604.28576660
66.92000000,2.89896154,604.28576660
66.94000000,2.89896154,604.28576660
66.96000000,2.89896154,610.71435547
66.98000000,2.89896154,604.28576660
67.00000000,2.89896154,610.71435547
67.02000000,2.89896154,604.28576660
67.04000000,2.89896154,604.28576660
67.06000000,2.89896154,610.71435547
67.08000000,2.89896154,604.28576660
67.10000000,2.89896154,610.71435547
67.12000000,2.89896154,610.71435547
67.14000000,2.89896154,617.14288330
67.16000000,2.89896154,610.71435547
67.18000000,2.89896154,610.71435547
67.20000000,2.07637906,617.14288330
67.22000000,2.07637906,617.14288330
67.24000000,2.07637906,597.85717773
67.26000000,2.07637906,591.42864990
67.28000000,2.07637906,585.00006104
67.30000000,2.07637906,578.57147217
67.32000000,2.07637906,572.14288330
67.34000000,2.07637906,565.71429443
67.36000000,2.07637906,565.71429443
67.38000000,2.07637906,565.71429443
67.40000000,2.07637906,559.28576660
67.42000000,2.07637906,559.28576660
67.44000000,2.07637906,559.28576660
67.46000000,2.07637906,552.85717773
67.48000000,2.07637906,559.28576660
67.50000000,2.07637906,552.85717773
67.52000000,2.07637906,552.85717773
67.54000000,2.07637906,552.85717773
67.56000000,2.07637906,552.85717773
67.58000000,2.07637906,552.85717773
67.60000000,2.07637906,552.85717773
67.62000000,2.07637906,552.85717773
67.64000000,2.07637906,546.42858887
67.66000000,2.07637906,552.85717773
67.68000000,2.89896154,552.85717773
67.70000000,2.89896154,559.28576660
67.72000000,2.89896154,572.14288330
67.74000000,2.89896154,578.57147217
67.76000000,2.89896154,591.42864990
67.78000000,2.89896154,591.42864990
67.80000000,2.89896154,604.28576660
67.82000000,2.89896154,604.28576660
67.84000000,2.89896154,604.28576660
67.86000000,2.89896154,610.71435547
67.88000000,2.89896154,610.71435547
67.90000000,2.89896154,610.71435547
67.92000000,2.89896154,610.71435547
67.94000000,2.89896154,610.71435547
67.96000000,2.89896154,610.71435547
67.98000000,2.89896154,610.71435547
68.00000000,2.07637906,617.14288330
68.02000000,2.07637906,604.28576660
68.04000000,2.07637906,604.28576660
68.06000000,2.07637906,585.00006104
68.08000000,2.07637906,578.57147217
68.10000000,2.07637906,572.14288330
68.12000000,2.07637906,565.71429443
68.14000000,2.07637906,565.71429443
68.16000000,2.89896154,565.71429443
68.18000000,2.89896154,559.28576660
68.20000000,2.89896154,578.57147217
68.22000000,2.89896154,585.00006104
68.24000000,2.89896154,591.42864990
68.26000000,2.89896154,597.85717773
68.28000000,2.89896154,597.85717773
68.30000000,2.89896154,610.71435547
68.32000000,2.07637906,604.28576660
68.34000000,2.07637906,610.71435547
68.36000000,2.07637906,591.42864990
68.38000000,2.07637906,585.00006104
68.40000000,2.07637906,578.57147217
68.42000000,2.07637906,572.14288330
68.44000000,2.07637906,572.14288330
68.46000000,2.07637906,559.28576660
68.48000000,2.89896154,559.28576660
68.50000000,2.89896154,565.71429443
68.52000000,2.89896154,572.14288330
68.54000000,2.89896154,585.00006104
68.56000000,2.89896154,591.42864990
68.58000000,2.89896154,597.85717773
68.60000000,2.89896154,604.28576660
68.62000000,2.89896154,604.28576660
68.64000000,2.07637906,610.71435547
68.66000000,2.07637906,604.28576660
68.68000000,2.07637906,597.85717773
68.70000000,2.07637906,591.42864990
68.72000000,2.07637906,578.57147217
68.74000000,2.07637906,572.14288330
68.76000000,2.07637906,572.14288330
68.78000000,2.07637906,572.14288330
68.80000000,2.07637906,565.71429443
68.82000000,2.07637906,565.71429443
68.84000000,2.07637906,565.71429443
68.86000000,2.07637906,559.28576660
68.88000000,2.07637906,559.28576660
68.90000000,2.07637906,559.28576660
68.92000000,2.07637906,559.28576660
68.94000000,2.07637906,559.28576660
68.96000000,2.89896154,559.28576660
68.98000000,2.89896154,559.28576660
69.00000000,2.89896154,578.57147217
69.02000000,2.89896154,585.00006104
69.04000000,2.89896154,597.85717773
69.06000000,2.89896154,597.85717773
69.08000000,2.89896154,604.28576660
69.10000000,2.89896154,610.71435547
69.12000000,2.07637906,604.28576660
69.14000000,2.07637906,610.71435547
69.16000000,2.07637906,597.85717773
69.18000000,2.07637906,591.42864990
69.20000000,2.07637906,578.57147217
69.22000000,2.07637906,578.57147217
69.24000000,2.07637906,565.71429443
69.26000000,2.07637906,572.14288330
69.28000000,2.89896154,565.71429443
69.30000000,2.89896154,565.71429443
69.32000000,2.89896154,578.57147217
69.34000000,2.89896154,591.42864990
69.36000000,2.89896154,597.85717773
69.38000000,2.89896154,604.28576660
69.40000000,2.89896154,604.28576660
69.42000000,2.89896154,610.71435547
69.44000000,2.07637906,610.71435547
69.46000000,2.07637906,610.71435547
69.48000000,2.07637906,597.85717773
69.50000000,2.07637906,591.42864990
69.52000000,2.07637906,578.57147217
69.54000000,2.07637906,578.57147217
69.56000000,2.07637906,572.14288330
69.58000000,2.07637906,565.71429443
69.60000000,2.07637906,565.71429443
69.62000000,2.07637906,565.71429443
69.64000000,2.07637906,565.71429443
69.66000000,2.07637906,559.28576660
69.68000000,2.07637906,565.71429443
69.70000000,2.07637906,559.28576660
69.72000000,2.07637906,559.28576660
69.74000000,2.07637906,565.71429443
69.76000000,2.07637906,559.28576660
69.78000000,2.07637906,559.28576660
69.80000000,2.07637906,559.28576660
69.82000000,2.07637906,559.28576660
69.84000000,2.07637906,565.71429443
69.86000000,2.07637906,559.28576660
69.88000000,2.07637906,559.28576660
69.90000000,2.07637906,559.28576660
69.92000000,2.07637906,559.28576660
69.94000000,2.07637906,565.71429443
69.96000000,2.07637906,559.28576660
69.98000000,2.07637906,559.28576660
70.00000000,2.07637906,559.28576660
70.02000000,2.07637906,559.28576660
70.04000000,2.07637906,559.28576660
70.06000000,2.07637906,559.28576660
70.08000000,2.89896154,559.28576660
70.10000000,2.89896154,565.71429443
70.12000000,2.89896154,578.57147217
70.14000000,2.89896154,591.42864990
70.16000000,2.89896154,597.85717773
70.18000000,2.89896154,610.71435547
70.20000000,2.89896154,610.71435547
70.22000000,2.89896154,610.71435547
70.24000000,2.07637906,610.71435547
70.26000000,2.07637906,610.71435547
70.28000000,2.07637906,597.85717773
70.30000000,2.07637906,591.42864990
70.32000000,2.07637906,585.00006104
70.34000000,2.07637906,572.14288330
70.36000000,2.07637906,572.14288330
70.38000000,2.07637906,572.14288330
70.40000000,2.07637906,565.71429443
70.42000000,2.07637906,565.71429443
70.44000000,2.07637906,565.71429443
70.46000000,2.07637906,565.71429443
70.48000000,2.07637906,565.71429443
70.50000000,2.07637906,565.71429443
70.52000000,2.07637906,565.71429443
70.54000000,2.07637906,559.28576660
70.56000000,2.07637906,559.28576660
70.58000000,2.07637906,565.71429443
70.60000000,2.07637906,559.28576660
70.62000000,2.07637906,565.71429443
70.64000000,2.07637906,559.28576660
70.66000000,2.07637906,565.71429443
70.68000000,2.07637906,565.71429443
70.70000000,2.07637906,565.71429443
70.72000000,2.07637906,559.28576660
70.74000000,2.07637906,565.71429443
70.76000000,2.07637906,565.71429443
70.78000000,2.07637906,565.71429443
70.80000000,2.07637906,565.71429443
70.82000000,2.07637906,565.71429443
70.84000000,2.07637906,572.14288330
70.86000000,2.07637906,565.71429443
70.88000000,2.89896154,565.71429443
70.90000000,2.89896154,565.71429443
70.92000000,2.89896154,591.42864990
70.94000000,2.89896154,591.42864990
70.96000000,2.89896154,604.28576660
70.98000000,2.89896154,604.28576660
71.00000000,2.89896154,604.28576660
71.02000000,2.89896154,610.71435547
71.04000000,2.07637906,610.71435547
71.06000000,2.07637906,610.71435547
71.08000000,2.07637906,597.85717773
71.10000000,2.07637906,597.85717773
71.12000000,2.07637906,578.57147217
71.14000000,2.07637906,585.00006104
71.16000000,2.07637906,572.14288330
71.18000000,2.07637906,572.14288330
71.20000000,2.07637906,572.14288330
71.22000000,2.07637906,565.71429443
71.24000000,2.07637906,565.71429443
71.26000000,2.07637906,565.71429443
71.28000000,2.07637906,559.28576660
71.30000000,2.07637906,565.71429443
71.32000000,2.07637906,559.28576660
71.34000000,2.07637906,565.71429443
71.36000000,2.89896154,565.71429443
71.38000000,2.89896154,565.71429443
71.40000000,2.89896154,578.57147217
71.42000000,2.89896154,591.42864990
71.44000000,2.89896154,597.85717773
71.46000000,2.89896154,604.28576660
71.48000000,2.89896154,604.28576660
71.50000000,2.89896154,610.71435547
71.52000000,2.07637906,610.71435547
71.54000000,2.07637906,610.71435547
71.56000000,2.07637906,597.85717773
71.58000000,2.07637906,591.42864990
71.60000000,2.07637906,585.00006104
71.62000000,2.07637906,578.57147217
71.64000000,2.07637906,572.14288330
71.66000000,2.07637906,572.14288330
71.68000000,2.89896154,565.71429443
71.70000000,2.89896154,572.14288330
71.72000000,2.89896154,578.57147217
